ID HPO,Nombre total,Pourcentage,Libellé,Nombre de gene associés,4 premiers Genes,Tous les Genes,Nombre de présence dans les maladies,1 premiers maladies associés,Toutes les maladies associés
HP:0002353,47,0.126735877039%,EEG abnormality,47,RTTN | RAP1B | RAP1A | TSC2 ...,RTTN | RAP1B | RAP1A | TSC2 | TSC1 | PEX1 | MAP2K2 | FLCN | PEX10 | PEX14 | RAI1 | NSD1 | APC2 | PEX11B | CREBBP | NLRP3 | NECTIN1 | GNB1 | DLL4 | ERCC4 | RERE | NUP107 | WDR73 | NOTCH3 | PEX26 | HRAS | EPG5 | SLC6A19 | BRAF | OCRL | PEX19 | PEX13 | PEX12 | PEX16 | KMT2D | PIGT | ARX | BCS1L | KRAS | PEX3 | PEX2 | PEX5 | PEX6 | PRODH | POMT1 | MAP2K1 | KDM6A ,106,Syndrome de Sotos ...,"Syndrome de Sotos | Syndrome de spasmes infantiles-pouces larges | Encéphalopathie par déficit en GLUT1 | Syndrome de microdélétion 16p11.2 proximale | Maladie de Canavan | Maladie de Norrie | Syndrome de Dravet | Déficit en carnosinase | Calcifications thalamiques symétriques | Syndrome d'Isaac | Syndrome d'asymétrie faciale-épilepsie temporale | Syndrome de Bangstad | Maladie des inclusions intranucléaires neuronales | Syndrome de fibromatose gingivale-hypertrichose | Syndrome de Fountain | Maladie de Tay-Sachs | Syndrome de Rett atypique | Syndrome PEHO | Syndrome du naevus sébacé linéaire | Syndrome de Zellweger | Hypoplasie/aplasie isolée du nerf optique | Syndrome de Cockayne | Encéphalopathie glycinique | Syndrome de Vici | Syndrome d'agénesie du corps calleux-neuropathie | Maladie de Huntington | Syndrome cardio-facio-cutané | Syndrome muscle-oeil-cerveau | Syndrome de surdité-vitiligo-achalasie | Maladie de Hartnup | Céroïde-lipofuscinose neuronale juvénile | Syndrome de Miller-Dieker | Syndrome de délétion 6q16 | Syndrome de microlissencéphalie-micromélie | Syndrome d'alopécie-épilepsie-pyorrhée-déficience intellectuelle | Déficit en acyl-CoA oxydase | Céroïde-lipofuscinose neuronale infantile | Syndrome d'Angelman | Phacomatose pigmento-vasculaire | Céroïde-lipofuscinose neuronale infantile tardive | Syndrome de Rett | Syndrome d'épilepsie-déficience intellectuelle type finnois | Syndrome de microduplication 17p11.2 | Syndrome de délétion 1p36 | Syndrome de Zlotogora-Ogur | Déficience intellectuelle liée à l'X type Cabezas | CADASIL | Syndrome oculo-cérébro-rénal | Sclérose tubéreuse de Bourneville | Syndrome de déficience intellectuelle liée à l'X-hypotonie-dysmorphie faciale-comportement agressif | Syndrome d'Aicardi | Syndrome de Flynn-Aird | Bêta-mercaptolactate cystéine disulfidurie | Syndrome de Smith-Magenis | Maladie de Huntington-like 1 | Xeroderma pigmentosum | Acidurie argininosuccinique | Syndrome de Bonnemann-Meinecke-Reich | Argininémie | Xanthomatose cérébrotendineuse | Syndrome de dysplasie squelettique-épilepsie-petite taille | Dystrophie musculaire congénitale type Fukuyama | Maladie d'Alexander | Syndrome de Kabuki | Syndrome de Hernández-Aguirre Negrete | Syndrome de Galloway-Mowat | Syndrome de microdélétion 16p13.11 | Syndrome amélocérébrohypohidrotique | Syndrome de mégalocornée-déficience intellectuelle | Migraine hémiplégique familiale ou sporadique | Chondrodysplasie métaphysaire autosomique récessive | Macrogyrie centrale bilatérale | Syndrome d'Adams-Oliver | Syndrome épileptique par infection fébrile | Epilepsie pyridoxino-dépendante | Syndrome d'atrophie olivopontocérébelleuse-surdité | Syndrome de Lennox-Gastaut | Céroïde-lipofuscinose neuronale | Syndrome de MEHMO | Nanisme microcéphalique primordial type Montréal | Hyperthermie tératogène | Mucolipidose type IV | Syndrome dermotriche | Epilepsie myoclonique bénigne familiale de l'adulte | Encéphalopathie myoclonique précoce | Syndrome de gigantisme cérébral-kystes maxillaires | Syndrome oculo-cérébral d'hypopigmentation, type Cross | Sialidose type 1 | Déficit isolé en glycérol kinase | Mélanocytose neurocutanée | Syndrome KBG | Glycogénose par déficit en maltase acide | Syndrome d'anomalie des muscles de la ceinture scapulaire-déficience intellectuelle | Syndrome CINCA | Syndrome de microdélétion 2p15p16.1 | MELAS | Syndrome d'arthrogrypose multiple congénitale-face de siffleur | Syndrome d'ataxie spastique-epilepsie myoclonique-neuropathie précoce | Pachydermie vorticellée primaire du cuir chevelu | Maladie de Canavan sévère | Syndrome de paraplégie spastique-lésions cutanées faciales | Schizencéphalie | Syndrome de myoclonie-atrophie musculaire distale | Hétérotopie neuronale nodulaire | Syndrome de Perniola-Krajewska-Carnevale | Adrénoleucodystrophie néonatale "
HP:0002350,2,0.00539301604422%,Cerebellar cyst,2,DYNC2H1 | POMT1 ,DYNC2H1 | POMT1 ,2,Dystrophie musculaire congénitale sans déficience intellectuelle ...,Dystrophie musculaire congénitale sans déficience intellectuelle | Médulloblastome 
HP:0005213,1,0.00269650802211%,Pancreatic calcification,1,CASR ,CASR ,2,Pancréatoblastome ...,Pancréatoblastome | Pancréatite chronique héréditaire 
HP:0012197,1,0.00269650802211%,Insulinoma,1,CDKN1B ,CDKN1B ,3,Néoplasie endocrinienne multiple type 1 ...,Néoplasie endocrinienne multiple type 1 | Néoplasie endocrinienne multiple type 4 | Tumeur neuroendocrine du duodénum 
HP:0002632,2,0.00539301604422%,Low-to-normal blood pressure,2,SLC12A1 | KCNJ1 ,SLC12A1 | KCNJ1 ,0,,
HP:0012191,1,0.00269650802211%,B-cell lymphoma,1,NBN ,NBN ,7,Lymphangiectasie intestinale primitive ...,Lymphangiectasie intestinale primitive | Lymphome de Hodgkin nodulaire à prédominance lymphocytaire | Lymphome à cellules du manteau | Pemphigus paranéoplasique | Lymphome primitif des séreuses | Lymphome MALT | Syndrome de Nijmegen 
HP:0012190,1,0.00269650802211%,T-cell lymphoma,1,NBN ,NBN ,1,Syndrome de Nijmegen ,Syndrome de Nijmegen 
HP:0009803,12,0.0323580962653%,Short phalanx of finger,12,ZMPSTE24 | IFT140 | KAT6B | FGFR1 ...,ZMPSTE24 | IFT140 | KAT6B | FGFR1 | RBM8A | PORCN | PIEZO2 | RAB3GAP2 | HOXD13 | PTH1R | RIPK4 | LONP1 ,5,Syndrome de chondrodysplasie-anomalie du développement sexuel ...,Syndrome de chondrodysplasie-anomalie du développement sexuel | Syndrome de brachydactylie-hypertension artérielle | Syndrome d'Eiken | Acrodysostose avec résistance aux multiples hormones | Rhombencéphalosynapsis 
HP:0009800,6,0.0161790481327%,Maternal diabetes,6,ARNT2 | PROKR2 | FUZ | SHH ...,ARNT2 | PROKR2 | FUZ | SHH | FGFR1 | VANGL1 ,13,Syndrome d'Ulbright-Hodes ...,Syndrome d'Ulbright-Hodes | Hypoplasie du coeur gauche | Lipodystrophie partielle familiale associée à PPARG | Syndrome de Foix-Chavany-Marie | Spectre de dysplasie septo-optique | Séquence de régression caudale | Holoprosencéphalie microforme | Arthrogrypose congénitale multiple neurogénique | Syndrome fémoro-facial | Agénésie pénienne | Symbrachydactylie des pieds et des mains | Syndrome d'atrésie pulmonaire-septum ventriculaire intact | Spectre oculo-auriculo-vertébral avec anomalies radiales 
HP:0009806,5,0.0134825401106%,Nephrogenic diabetes insipidus,5,AQP2 | VIPAS39 | VPS33B | AVPR2 ...,AQP2 | VIPAS39 | VPS33B | AVPR2 | BBS1 ,4,Diabète insipide néphrogénique ...,Diabète insipide néphrogénique | Syndrome de Satoyoshi | Syndrome de diabète insipide néphrogénique-calcification intracrânienne | Cystinose 
HP:0009804,15,0.0404476203317%,Reduced number of teeth,15,PTEN | FLNA | PROKR2 | FAT4 ...,PTEN | FLNA | PROKR2 | FAT4 | TRAIP | ANOS1 | FGFR2 | FGFR1 | RBBP8 | PORCN | OCRL | TFAP2A | DHCR7 | CHD7 | TP63 ,48,Dysplasie fronto-métaphysaire ...,Dysplasie fronto-métaphysaire | Syndrome de Treacher-Collins | Nanisme microcéphalique ostéodysplasique primordial type II | Syndrome de cutis gyrata-acanthosis nigricans-craniosynostose | Syndrome de Protée | Syndrome de Seckel | Syndrome d'extrasystoles-petite taille-hyperpigmentation-microcéphalie | Dysostose type Stanescu | Syndrome cranio-facio-fronto-digital | Syndrome d'Ehlers-Danlos classique | Syndrome blépharo-naso-facial | Syndrome de Hennekam | Syndrome de petite taille-os wormiens-dextrocardie | Syndrome de Stickler | Syndrome branchio-oculo-facial | Microcéphalie primaire autosomique dominante | Syndrome d'arhinie-atrésie des choanes-microphtalmie | Dysplasie maxillonasale | Syndrome EEC | Syndrome tricho-dermo-dentaire | Syndrome de Bloom | Syndrome de fente labiopalatine-surdité-lipome sacré | Syndrome de Rothmund-Thomson | Syndrome de Moebius | Syndrome de Kallmann | Syndrome de Cohen | Holoprosencéphalie | Syndrome oculo-cérébro-rénal | Syndrome de dysplasie odonto-onychiale-alopécie | Hypoplasie dermique en aires | Syndrome Charlie M | Dysplasie oculo-dento-digitale | Syndrome de craniosynostose-aplasie du péroné | Syndrome de fusion splénogonadique-anomalie transversale des membres-micrognathie | Syndrome progéroïde type Petty | Epidermolyse bulleuse simple avec anodontie/hypodontie | Syndrome de Smith-Lemli-Opitz | Hypoplasie unilatérale congénitale du muscle abaisseur de l'angle de la bouche | Syndrome de Laron | Dysplasie ectodermique hypohidrotique | Dysplasie ostéoglophonique | Syndrome de brachydactylie-mésomélie-déficience intellectuelle-malformations cardiaques | Syndrome de Papillon-Lefèvre | Dysplasie dermo-dentaire | Ankylose dentaire | Syndrome améloonychohypohidrotique | Syndrome d'ankyloblépharon filiforme-imperforation anale | Dysostose acrofaciale type Catane 
HP:0002176,2,0.00539301604422%,Spinal cord compression,2,FLNB | GNAS ,FLNB | GNAS ,6,Pseudohypoparathyroïdie type 1A ...,Pseudohypoparathyroïdie type 1A | Syndrome du naevus épidermique | Myélome multiple | Conodysplasie craniofaciale | Carcinome papillaire ou folliculaire familial de la thyroïde | Syndrome de microcéphalie-fusions des vertèbres cervicales 
HP:0006179,1,0.00269650802211%,Pseudoepiphyses of second metacarpal,1,SALL1 ,SALL1 ,0,,
HP:0002169,2,0.00539301604422%,Clonus,2,PC | OCRL ,PC | OCRL ,19,Paraplégie spastique autosomique dominante type 29 ...,Paraplégie spastique autosomique dominante type 29 | Maladie de Norrie | Paraplégie spastique autosomique dominante type 37 | Neuropathie héréditaire sensitive mutilante avec paraplégie spastique | Déficit en alpha-N-acétylgalactosaminidase | Paraplégie spastique autosomique dominante type 12 | Paraplégie spastique autosomique dominante type 19 | Freezing progressif primaire de la marche | Paraplégie spastique autosomique récessive type 24 | Paraplégie spastique autosomique dominante type 42 | Syndrome oculo-cérébro-rénal | Paraplégie spastique autosomique type 58 | Paraplégie spastique autosomique récessive type 62 | Maladie d'Alexander | Paraplégie spastique autosomique dominante type 8 | Paraplégie spastique autosomique récessive type 53 | Paraplégie spastique autosomique récessive type 59 | Déficit en 6-pyruvoyl-tétrahydroptérine synthase | MELAS 
HP:0006323,3,0.00808952406633%,Premature loss of primary teeth,3,COL5A1 | ALPL | VDR ,COL5A1 | ALPL | VDR ,13,Dysplasie ectodermique hypohidrotique autosomique récessive ...,Dysplasie ectodermique hypohidrotique autosomique récessive | Dysplasie ectodermique odonto-micronychiale | Dysplasie ectodermique hypohidrotique autosomique dominante | Syndrome de Kindler | Syndrome d'Ehlers-Danlos type vasculaire | Dysplasie oculo-dento-digitale | Syndrome d'Ehlers-Danlos type périodontite | Syndrome de Yunis-Varon | Syndrome de Papillon-Lefèvre | Rachitisme hypocalcémique résistant à la vitamine D | Poïkilodermie acrokératosique congénitale | Ostéopétrose maligne autosomique récessive | Syndrome de Schöpf-Schulz-Passarge 
HP:0002173,2,0.00539301604422%,Hypoglycemic seizures,2,INSR | POMC ,INSR | POMC ,5,Obésité par déficit en prohormone convertase I ...,Obésité par déficit en prohormone convertase I | Hyperinsulinisme par déficit en 3-hydroxylacyl-CoA déshydrogénase des acides gras à chaîne courte | Hypoglycémie hypoinsulinémique avec hémihypertrophie du corps | Obésité par déficit en pro-opiomélanocortine | Déficit congénital isolé en ACTH 
HP:0008998,1,0.00269650802211%,Pectoralis hypoplasia,1,SALL4 ,SALL4 ,0,,
HP:0002171,14,0.0377511123096%,Gliosis,14,AVP | HSD17B4 | ETFDH | COX10 ...,AVP | HSD17B4 | ETFDH | COX10 | EIF2B4 | ETFA | ETFB | NARS2 | GBA | PAX2 | ERCC6 | PIGA | ARX | BCS1L ,4,Maladie de Parkinson héréditaire à début tardif ...,Maladie de Parkinson héréditaire à début tardif | Démence fronto-temporale avec maladie du motoneurone | Maladie de Huntington-like 1 | Paralysie supranucléaire progressive 
HP:0008997,1,0.00269650802211%,Proximal muscle weakness in upper limbs,1,LMNA ,LMNA ,13,Dystrophie musculaire d'Emery-Dreifuss autosomique récessive ...,Dystrophie musculaire d'Emery-Dreifuss autosomique récessive | Lipodystrophie partielle familiale associée à LIPE | Myopathie mitochondriale autosomique dominante avec intolérance à l'effort | Myopathie centronucléaire autosomique dominante | Dystrophie musculaire des ceintures autosomique dominante type 1B | Dystrophie musculaire d'Emery-Dreifuss autosomique dominante | Syndrome de cyphoscoliose-atrophie de la langue-paraplégie spastique héréditaire | Myopathie à multi-minicores | Dystrophie musculaire des ceintures autosomique récessive type 2L | Dystrophie musculaire des ceintures autosomique récessive type 2T | Dystrophie musculaire d'Emery-Dreifuss | Anoctaminopathie distale | Dystrophie musculaire d'Emery-Dreifuss liée à l'X 
HP:0008994,3,0.00808952406633%,Proximal muscle weakness in lower limbs,3,ATP7B | TRIM32 | LMNA ,ATP7B | TRIM32 | LMNA ,14,Dystrophie musculaire d'Emery-Dreifuss autosomique récessive ...,Dystrophie musculaire d'Emery-Dreifuss autosomique récessive | Lipodystrophie partielle familiale associée à LIPE | Paraplégie spastique autosomique dominante type 31 | Myopathie mitochondriale autosomique dominante avec intolérance à l'effort | Myopathie distale précoce type Laing | Myopathie centronucléaire autosomique dominante | Maladie de Wilson | Dystrophie musculaire d'Emery-Dreifuss autosomique dominante | Dystrophie musculaire tibiale | Myopathie à multi-minicores | Dystrophie musculaire des ceintures autosomique récessive type 2L | Dystrophie musculaire des ceintures autosomique récessive type 2H | Dystrophie musculaire d'Emery-Dreifuss | Dystrophie musculaire d'Emery-Dreifuss liée à l'X 
HP:0008993,1,0.00269650802211%,Increased intraabdominal fat,1,LMNA ,LMNA ,5,Laminopathie lipodystrophique sévère autosomique semi-dominante ...,Laminopathie lipodystrophique sévère autosomique semi-dominante | Lipodystrophie partielle familiale associée à LIPE | Lipodystrophie partielle familiale associée à AKT2 | Dysplasie mandibulo-acrale | Adénome hypophysaire non fonctionnel 
HP:0009757,1,0.00269650802211%,Intercrural pterygium,1,IRF6 ,IRF6 ,0,,
HP:0001305,56,0.151004449238%,Dandy-Walker malformation,56,BUB1B | OFD1 | CEP290 | CDKN1C ...,BUB1B | OFD1 | CEP290 | CDKN1C | SOX11 | TBC1D24 | KIF7 | COL4A1 | WDR35 | WDR34 | WDPCP | NPHP3 | USP9X | IFT80 | HYLS1 | PHGDH | RPGRIP1L | ARID1B | ARID1A | SMARCE1 | H19 | DYNC2H1 | TMEM216 | EVC | CSPP1 | EVC2 | WDR73 | DPH1 | WDR60 | FGFR1 | HRAS | B9D2 | B9D1 | MKS1 | PLG | B4GAT1 | PIEZO2 | TMEM138 | PIGN | EBP | DHCR7 | CEP120 | KRAS | CHD7 | TCTN2 | TMEM67 | POMT1 | TMEM107 | CC2D2A | SEMA3E | TMEM237 | TMEM231 | CCDC22 | GLI3 | GPC3 | ASXL1 ,45,Syndrome oro-facio-digital type 1 ...,"Syndrome oro-facio-digital type 1 | Syndrome de Meckel | Iniencéphalie | Syndrome de dysmorphie-macrocéphalie-myopie-malformation de Dandy-Walker | Syndrome oculo-cérébro-cutané | Déficit congénital en plasminogène | Syndrome CHARGE | Syndrome du naevus sébacé linéaire | Syndrome d'aneuploïdie en mosaïque | Syndrome de Fryns | Syndrome Meckel-like associé à NPHP3 | Syndrome des côtes courtes-polydactylie type Verma-Naumoff | Syndrome d'Aase-Smith | Malformation de Dandy-Walker isolée | Dysplasie oculo-cérébrale | Syndrome PHACE | Syndrome de Neu-Laxova | Gigantisme 15q | Syndrome de Juberg-Hayward | Syndrome d'hypertrichose cervicale-neuropathie périphérique | Holoprosencéphalie | Trisomie partielle du bras court du chromosome 9 | Syndrome de duplication/délétion inversée 8p | Cutis laxa autosomique récessive type 2 classique | B4GALT1-CDG | Syndrome de Dandy-Walker-polydactylie postaxiale | Syndrome de Joubert avec dystrophie thoracique asphyxiante de Jeune | Syndrome de Coffin-Siris | Trisomie 8p | Syndrome de Simpson-Golabi-Behmel | Syndrome acro-calleux | Séquence d'akinésie foetale | Syndrome d'amyotrophie spinale-malformation de Dandy-Walker-cataracte | Syndrome d'Emanuel | Syndrome oculo-cérébral d'hypopigmentation, type Cross | Tétrasomie 9p | Mélanocytose neurocutanée | Conjonctivite ligneuse | Syndrome de Bohring-Opitz | Syndrome de la peau ridée | Naevus verruqueux de forme linéaire | Trisomie 9 en mosaïque | Syndrome 3C | Syndrome de Walker-Warburg | Syndrome de craniosynostose-malformation de Dandy-Walker-hydrocéphalie "
HP:0012664,1,0.00269650802211%,Reduced ejection fraction,1,RRM2B ,RRM2B ,3,Sténose aortique valvulaire congénitale ...,Sténose aortique valvulaire congénitale | Ophtalmoplégie externe progressive autosomique dominante | Dystrophie musculaire congénitale type 1A 
HP:0002590,1,0.00269650802211%,Paralytic ileus,1,FAH ,FAH ,0,,
HP:0030290,1,0.00269650802211%,Unossified sacrum,1,BMPER ,BMPER ,0,,
HP:0007526,1,0.00269650802211%,Hypopigmented skin patches on arms,1,ACP5 ,ACP5 ,0,,
HP:0003874,1,0.00269650802211%,Humerus varus,1,ATP7A ,ATP7A ,1,Syndrome de la corne occipitale ,Syndrome de la corne occipitale 
HP:0007525,1,0.00269650802211%,"Yellow subcutaneous tissue covered by thin, scaly skin",1,PHGDH ,PHGDH ,0,,
HP:0025131,1,0.00269650802211%,Finger swelling,1,OCRL ,OCRL ,0,,
HP:0100595,1,0.00269650802211%,Camptocormia,1,COQ2 ,COQ2 ,4,Parkinsonisme postencéphalitique ...,Parkinsonisme postencéphalitique | Atrophie multisystématisée type parkinsonien | Atrophie multisystématisée type cérébelleux | Atrophie multisystématisée 
HP:0012062,11,0.0296615882432%,Bone cyst,11,PIK3CA | PTEN | SDHC | NOTCH3 ...,PIK3CA | PTEN | SDHC | NOTCH3 | FGFR1 | AGPAT2 | KRAS | VDR | BSCL2 | SDHB | SDHD ,14,Myofibromatose infantile ...,Myofibromatose infantile | Lipomatose encéphalo-crânio-cutanée | Syndrome de Cowden | Syndrome de déficience intellectuelle-cataracte-calcification du pavillon auriculaire-myopathie | Syndrome de Flynn-Aird | Chérubisme | Amylose ABeta2M wild type | Trisomie 8q | Sarcoïdose | Syndrome de néphropathie-surdité-hyperparathyroïdie | Rachitisme hypocalcémique résistant à la vitamine D | Syndrome de gigantisme cérébral-kystes maxillaires | Lipodystrophie congénitale de Berardinelli-Seip | Maladie de Nasu-Hakola 
HP:0100593,1,0.00269650802211%,Calcification of cartilage,1,HGD ,HGD ,4,Arthropathie familiale à cristaux de pyrophosphate de calcium ...,Arthropathie familiale à cristaux de pyrophosphate de calcium | Syndrome de Keutel | Alcaptonurie | Petite taille type Bruxelles 
HP:0100592,2,0.00539301604422%,Peritoneal abscess,2,PALB2 | KRAS ,PALB2 | KRAS ,2,Carcinome pancréatique familial ...,Carcinome pancréatique familial | Déficit immunitaire combiné-entéropathie 
HP:0012069,1,0.00269650802211%,Keratan sulfate excretion in urine,1,GLB1 ,GLB1 ,0,,
HP:0005607,1,0.00269650802211%,Abnormal tracheobronchial morphology,1,RAI1 ,RAI1 ,2,Dysostose facio-crânienne hypomandibulaire ...,Dysostose facio-crânienne hypomandibulaire | Syndrome de Smith-Magenis 
HP:0009908,1,0.00269650802211%,Anterior creases of earlobe,1,BRAF ,BRAF ,5,Syndrome cardiomélique type 2 ...,Syndrome cardiomélique type 2 | Syndrome de retard de langage-asymétrie faciale-strabisme-incisure du lobe de l'oreille | Syndrome de duplication Xq12-q13.3 | Syndrome de microduplication 22q11.2 | Syndrome de Beckwith-Wiedemann 
HP:0002591,8,0.0215720641769%,Polyphagia,8,SLC5A2 | RERE | GNAS | SLC3A1 ...,SLC5A2 | RERE | GNAS | SLC3A1 | BRAF | AGPAT2 | BSCL2 | POMC ,22,Pseudohypoparathyroïdie type 1A ...,"Pseudohypoparathyroïdie type 1A | Syndrome de microduplication 7q11.23 | Obésité par déficit en prohormone convertase I | Obésité par déficit en SIM1 | Obésité sévère précoce avec résistance à l'insuline par déficit en SH2B1 | Obésité par déficit congénital en leptine | Syndrome de délétion 6q16 | Syndrome de Prader-Willi-like | Trisomie 18p | Obésité par déficit en pro-opiomélanocortine | Syndrome d'hypotonie-cystinurie | Syndrome d'obésité infantile d'installation rapide-dysfonctionnement hypothalamique-hypoventilation-dysautonomie | Syndrome de délétion 1p36 | Gangliocytome | Insulinome | Obésité par déficit en récepteur de la leptine | Syndrome de microdélétion 2q23.1 | Craniopharyngiome | Pseudohypoparathyroïdie type 1C | Obésité par déficit du récepteur de la mélanocortine 4 | Disomie uniparentale d'origine paternelle du chromosome 1 | Démence fronto-temporale, variante d'atrophie temporale à droite "
